ticker,date,per,pbr,dividend_yield
1721.TW,2020-09-09,4.02,0.81,0.0
1721.TW,2020-09-10,4.0,0.8,0.0
1721.TW,2020-09-11,4.08,0.82,0.0
1721.TW,2020-09-14,4.09,0.82,0.0
1721.TW,2020-09-15,4.11,0.82,0.0
1721.TW,2020-09-16,4.06,0.81,0.0
1721.TW,2020-09-17,4.08,0.82,0.0
1721.TW,2020-09-18,4.09,0.82,0.0
1721.TW,2020-09-21,4.04,0.81,0.0
1721.TW,2020-09-22,3.94,0.79,0.0
1721.TW,2020-09-23,3.89,0.78,0.0
1721.TW,2020-09-24,3.79,0.76,0.0
1721.TW,2020-09-25,3.76,0.75,0.0
1721.TW,2020-09-28,3.77,0.76,0.0
1721.TW,2020-09-29,3.76,0.75,0.0
1721.TW,2020-09-30,3.77,0.76,0.0
1721.TW,2020-10-05,3.81,0.76,0.0
1721.TW,2020-10-06,3.85,0.77,0.0
1721.TW,2020-10-07,3.81,0.76,0.0
1721.TW,2020-10-08,3.81,0.76,0.0
1721.TW,2020-10-12,3.81,0.76,0.0
1721.TW,2020-10-13,3.79,0.76,0.0
1721.TW,2020-10-14,3.79,0.76,0.0
1721.TW,2020-10-15,3.81,0.76,0.0
1721.TW,2020-10-16,3.76,0.75,0.0
1721.TW,2020-10-19,3.79,0.76,0.0
1721.TW,2020-10-20,3.76,0.75,0.0
1721.TW,2020-10-21,3.79,0.76,0.0
1721.TW,2020-10-22,3.83,0.77,0.0
1721.TW,2020-10-23,3.83,0.77,0.0
1721.TW,2020-10-26,3.81,0.76,0.0
1721.TW,2020-10-27,3.79,0.76,0.0
1721.TW,2020-10-28,3.79,0.76,0.0
1721.TW,2020-10-29,3.77,0.75,0.0
1721.TW,2020-10-30,3.75,0.75,0.0
1721.TW,2020-11-02,3.77,0.76,0.0
1721.TW,2020-11-03,3.79,0.76,0.0
1721.TW,2020-11-04,3.77,0.76,0.0
1721.TW,2020-11-05,3.79,0.76,0.0
1721.TW,2020-11-06,3.77,0.76,0.0
1721.TW,2020-11-09,3.83,0.77,0.0
1721.TW,2020-11-10,3.79,0.76,0.0
1721.TW,2020-11-11,3.81,0.76,0.0
1721.TW,2020-11-12,3.82,0.76,0.0
1721.TW,2020-11-13,3.81,0.76,0.0
1721.TW,2020-11-16,3.82,0.76,0.0
1721.TW,2020-11-17,3.87,0.77,0.0
1721.TW,2020-11-18,3.87,0.77,0.0
1721.TW,2020-11-19,3.84,0.76,0.0
1721.TW,2020-11-20,3.91,0.78,0.0
1721.TW,2020-11-23,3.95,0.79,0.0
1721.TW,2020-11-24,4.05,0.81,0.0
1721.TW,2020-11-25,4.08,0.81,0.0
1721.TW,2020-11-26,4.06,0.81,0.0
1721.TW,2020-11-27,4.01,0.8,0.0
1721.TW,2020-11-30,4.12,0.82,0.0
1721.TW,2020-12-01,4.1,0.82,0.0
1721.TW,2020-12-02,4.08,0.81,0.0
1721.TW,2020-12-03,4.22,0.84,0.0
1721.TW,2020-12-04,4.29,0.86,0.0
1721.TW,2020-12-07,4.33,0.86,0.0
1721.TW,2020-12-08,4.27,0.85,0.0
1721.TW,2020-12-09,4.27,0.85,0.0
1721.TW,2020-12-10,4.22,0.84,0.0
1721.TW,2020-12-11,4.22,0.84,0.0
1721.TW,2020-12-14,4.31,0.86,0.0
1721.TW,2020-12-15,4.22,0.84,0.0
1721.TW,2020-12-16,4.29,0.86,0.0
1721.TW,2020-12-17,4.27,0.85,0.0
1721.TW,2020-12-18,4.54,0.9,0.0
1721.TW,2020-12-21,4.5,0.9,0.0
1721.TW,2020-12-22,4.24,0.84,0.0
1721.TW,2020-12-23,4.24,0.84,0.0
1721.TW,2020-12-24,4.27,0.85,0.0
1721.TW,2020-12-25,4.26,0.85,0.0
1721.TW,2020-12-28,4.26,0.85,0.0
1721.TW,2020-12-29,4.2,0.84,0.0
1721.TW,2020-12-30,4.26,0.85,0.0
1721.TW,2020-12-31,4.22,0.84,0.0
1721.TW,2021-01-04,4.14,0.83,0.0
1721.TW,2021-01-05,4.1,0.82,0.0
1721.TW,2021-01-06,4.03,0.8,0.0
1721.TW,2021-01-07,4.03,0.8,0.0
1721.TW,2021-01-08,4.01,0.8,0.0
1721.TW,2021-01-11,4.03,0.8,0.0
1721.TW,2021-01-12,3.93,0.78,0.0
1721.TW,2021-01-13,3.97,0.79,0.0
1721.TW,2021-01-14,3.95,0.79,0.0
1721.TW,2021-01-15,3.81,0.76,0.0
1721.TW,2021-01-18,3.81,0.76,0.0
1721.TW,2021-01-19,3.81,0.76,0.0
1721.TW,2021-01-20,3.72,0.74,0.0
1721.TW,2021-01-21,3.73,0.74,0.0
1721.TW,2021-01-22,3.77,0.75,0.0
1721.TW,2021-01-25,3.79,0.75,0.0
1721.TW,2021-01-26,3.8,0.76,0.0
1721.TW,2021-01-27,3.84,0.76,0.0
1721.TW,2021-02-17,3.97,0.79,0.0
1721.TW,2021-02-18,4.03,0.8,0.0
1721.TW,2021-02-19,4.01,0.8,0.0
1721.TW,2021-02-22,4.01,0.8,0.0
1721.TW,2021-02-23,4.05,0.81,0.0
1721.TW,2021-02-24,4.05,0.81,0.0
1721.TW,2021-02-25,4.06,0.81,0.0
1721.TW,2021-02-26,4.03,0.8,0.0
1721.TW,2021-03-02,3.99,0.79,0.0
1721.TW,2021-03-03,3.99,0.79,0.0
1721.TW,2021-03-04,4.01,0.8,0.0
1721.TW,2021-03-05,3.95,0.79,0.0
1721.TW,2021-03-08,3.97,0.79,0.0
1721.TW,2021-03-09,3.99,0.79,0.0
1721.TW,2021-03-10,3.95,0.79,0.0
1721.TW,2021-03-11,3.95,0.79,0.0
1721.TW,2021-03-12,3.93,0.78,0.0
1721.TW,2021-03-15,4.01,0.8,0.0
1721.TW,2021-03-16,4.06,0.81,0.0
1721.TW,2021-03-17,3.97,0.79,0.0
1721.TW,2021-03-18,3.97,0.79,0.0
1721.TW,2021-03-19,3.97,0.79,0.0
1721.TW,2021-03-22,3.99,0.79,0.0
1721.TW,2021-03-23,3.93,0.78,0.0
1721.TW,2021-03-24,3.95,0.79,0.0
1721.TW,2021-03-25,3.63,0.77,4.85
1721.TW,2021-03-26,3.7,0.78,4.76
1721.TW,2021-03-29,3.77,0.8,4.67
1721.TW,2021-03-30,3.8,0.8,4.63
1721.TW,2021-03-31,3.77,0.8,4.67
1721.TW,2021-04-01,3.73,0.79,4.72
1721.TW,2021-04-06,3.73,0.79,4.72
1721.TW,2021-04-07,3.77,0.8,4.67
1721.TW,2021-04-08,3.79,0.8,4.65
1721.TW,2021-04-09,3.79,0.8,4.65
1721.TW,2021-04-12,3.87,0.82,4.55
1721.TW,2021-04-13,3.82,0.81,4.61
1721.TW,2021-04-14,3.79,0.8,4.65
1721.TW,2021-04-15,3.91,0.83,4.5
1721.TW,2021-04-16,3.93,0.83,4.48
1721.TW,2021-04-19,4.08,0.86,4.31
1721.TW,2021-04-20,4.12,0.87,4.27
1721.TW,2021-04-21,4.14,0.87,4.26
1721.TW,2021-04-22,4.07,0.86,4.33
1721.TW,2021-04-23,4.14,0.87,4.26
1721.TW,2021-04-26,4.23,0.89,4.17
1721.TW,2021-04-27,4.14,0.87,4.26
1721.TW,2021-04-28,4.31,0.91,4.08
1721.TW,2021-04-29,4.31,0.91,4.08
1721.TW,2021-05-03,4.3,0.91,4.1
1721.TW,2021-05-04,4.08,0.86,4.31
1721.TW,2021-05-05,4.14,0.87,4.26
1721.TW,2021-05-06,4.1,0.87,4.29
1721.TW,2021-05-07,4.08,0.86,4.31
1721.TW,2021-05-10,4.14,0.87,4.26
1721.TW,2021-05-11,3.91,0.83,4.5
1721.TW,2021-05-12,3.63,0.77,4.85
1721.TW,2021-05-13,3.75,0.76,4.95
1721.TW,2021-05-14,3.72,0.76,5.0
1721.TW,2021-05-17,3.41,0.69,5.45
1721.TW,2021-05-18,3.57,0.73,5.2
1721.TW,2021-05-19,3.56,0.72,5.22
1721.TW,2021-05-20,3.55,0.72,5.24
1721.TW,2021-05-21,3.59,0.73,5.18
1721.TW,2021-05-24,3.59,0.73,5.17
1721.TW,2021-05-25,3.61,0.73,5.15
1721.TW,2021-05-26,3.6,0.73,5.17
1721.TW,2021-05-27,3.56,0.72,5.22
1721.TW,2021-05-28,3.61,0.73,5.15
1721.TW,2021-05-31,3.64,0.74,5.11
1721.TW,2021-06-01,3.67,0.75,5.06
1721.TW,2021-06-02,3.74,0.76,4.98
1721.TW,2021-06-03,3.77,0.77,4.93
1721.TW,2021-06-04,3.74,0.76,4.98
1721.TW,2021-06-07,3.74,0.76,4.98
1721.TW,2021-06-08,3.71,0.76,5.01
1721.TW,2021-06-09,3.67,0.75,5.06
1721.TW,2021-06-10,3.67,0.75,5.07
1721.TW,2021-06-11,3.67,0.75,5.06
1721.TW,2021-06-15,3.69,0.75,5.04
1721.TW,2021-06-16,3.7,0.75,5.03
1721.TW,2021-06-17,3.71,0.75,5.02
1721.TW,2021-06-18,3.68,0.75,5.05
1721.TW,2021-06-21,3.61,0.73,5.15
1721.TW,2021-06-22,3.61,0.73,5.15
1721.TW,2021-06-23,3.64,0.74,5.1
1721.TW,2021-06-24,3.67,0.75,5.07
1721.TW,2021-06-25,3.68,0.75,5.05
1721.TW,2021-06-28,3.68,0.75,5.05
1721.TW,2021-06-29,3.63,0.74,5.12
1721.TW,2021-06-30,3.71,0.76,5.01
1721.TW,2021-07-01,3.81,0.78,4.88
1721.TW,2021-07-02,3.79,0.77,4.9
1721.TW,2021-07-05,3.75,0.76,4.95
1721.TW,2021-07-06,3.75,0.76,4.95
1721.TW,2021-07-07,3.74,0.76,4.98
1721.TW,2021-07-08,3.74,0.76,4.98
1721.TW,2021-07-09,3.72,0.76,5.0
1721.TW,2021-07-12,3.7,0.75,5.02
1721.TW,2021-07-13,3.69,0.75,5.04
1721.TW,2021-07-14,3.67,0.75,5.06
1721.TW,2021-07-15,3.75,0.76,4.95
1721.TW,2021-07-16,3.72,0.76,5.0
1721.TW,2021-07-19,3.71,0.76,5.01
1721.TW,2021-07-20,3.69,0.75,5.04
1721.TW,2021-07-21,3.69,0.75,5.04
1721.TW,2021-07-22,3.69,0.75,5.04
1721.TW,2021-07-23,3.74,0.76,4.98
1721.TW,2021-07-26,3.75,0.76,4.95
1721.TW,2021-07-27,3.7,0.75,5.02
1721.TW,2021-07-28,3.68,0.75,5.05
1721.TW,2021-07-29,3.72,0.76,5.0
1721.TW,2021-07-30,3.71,0.76,5.01
1721.TW,2021-08-02,3.72,0.76,5.0
1721.TW,2021-08-03,3.72,0.76,5.0
1721.TW,2021-08-04,3.75,0.76,4.95
1721.TW,2021-08-05,3.62,0.74,5.13
1721.TW,2021-08-06,3.58,0.73,5.19
1721.TW,2021-08-09,3.54,0.72,5.25
1721.TW,2021-08-10,3.48,0.71,5.34
1721.TW,2021-08-11,3.45,0.7,5.38
1721.TW,2021-08-12,0.0,0.7,5.35
1721.TW,2021-08-13,0.0,0.7,5.35
1721.TW,2021-08-16,0.0,0.69,5.44
1721.TW,2021-08-17,0.0,0.68,5.51
1721.TW,2021-08-18,0.0,0.68,5.51
1721.TW,2021-08-19,0.0,0.68,5.56
1721.TW,2021-08-20,0.0,0.68,5.57
1721.TW,2021-08-23,0.0,0.68,5.54
1721.TW,2021-08-24,0.0,0.68,5.51
1721.TW,2021-08-25,0.0,0.68,5.51
1721.TW,2021-08-26,0.0,0.69,5.44
1721.TW,2021-08-27,0.0,0.69,5.46
1721.TW,2021-08-30,0.0,0.68,5.49
1721.TW,2021-08-31,0.0,0.69,5.43
1721.TW,2021-09-01,0.0,0.69,5.44
1721.TW,2021-09-02,0.0,0.69,5.47
1721.TW,2021-09-03,0.0,0.69,5.46
1721.TW,2021-09-06,0.0,0.69,5.48
1721.TW,2021-09-07,0.0,0.69,5.44
1721.TW,2021-09-08,0.0,0.68,5.56
1721.TW,2021-09-09,0.0,0.68,5.56
1721.TW,2021-09-10,0.0,0.68,5.51
1721.TW,2021-09-13,0.0,0.68,5.54
1721.TW,2021-09-14,0.0,0.72,5.26
1721.TW,2021-09-15,0.0,0.79,4.78
1721.TW,2021-09-16,0.0,0.86,4.37
1721.TW,2021-09-17,0.0,0.78,4.81
1721.TW,2021-09-22,0.0,0.78,4.81
1721.TW,2021-09-23,0.0,0.76,4.95
1721.TW,2021-09-24,0.0,0.73,5.12
1721.TW,2021-09-27,0.0,0.75,5.04
1721.TW,2021-09-28,0.0,0.75,5.04
1721.TW,2021-09-29,0.0,0.74,5.09
1721.TW,2021-09-30,0.0,0.75,5.02
1721.TW,2021-10-01,0.0,0.73,5.13
1721.TW,2021-10-04,0.0,0.71,5.33
1721.TW,2021-10-05,0.0,0.72,5.22
1721.TW,2021-10-06,0.0,0.73,5.18
1721.TW,2021-10-07,0.0,0.8,4.72
1721.TW,2021-10-08,0.0,0.88,4.29
1721.TW,2021-10-12,0.0,0.96,3.91
1721.TW,2021-10-13,0.0,1.06,3.56
1721.TW,2021-10-14,0.0,1.16,3.24
1721.TW,2021-10-15,0.0,1.24,3.02
1721.TW,2021-10-18,0.0,1.37,2.75
1721.TW,2021-10-19,0.0,1.32,2.86
1721.TW,2021-10-20,0.0,1.3,2.88
1721.TW,2021-10-21,0.0,1.26,2.98
1721.TW,2021-10-22,0.0,1.26,2.99
1721.TW,2021-10-25,0.0,1.32,2.84
1721.TW,2021-10-26,0.0,1.24,3.02
1721.TW,2021-10-27,0.0,1.23,3.05
1721.TW,2021-10-28,0.0,1.26,2.99
1721.TW,2021-10-29,0.0,1.29,2.92
1721.TW,2021-11-01,0.0,1.29,2.92
1721.TW,2021-11-02,0.0,1.19,3.16
1721.TW,2021-11-03,0.0,1.22,3.09
1721.TW,2021-11-04,0.0,1.34,2.81
1721.TW,2021-11-05,0.0,1.47,2.56
1721.TW,2021-11-08,0.0,1.59,2.36
1721.TW,2021-11-09,0.0,1.75,2.15
1721.TW,2021-11-10,0.0,1.92,1.96
1721.TW,2021-11-11,0.0,2.14,1.89
1721.TW,2021-11-12,0.0,1.93,2.1
1721.TW,2021-11-15,0.0,1.93,2.1
1721.TW,2021-11-16,0.0,1.85,2.18
1721.TW,2021-11-17,0.0,1.86,2.18
1721.TW,2021-11-18,0.0,1.88,2.16
1721.TW,2021-11-19,0.0,1.94,2.09
1721.TW,2021-11-22,0.0,1.91,2.11
1721.TW,2021-11-23,0.0,1.96,2.07
1721.TW,2021-11-24,0.0,1.96,2.07
1721.TW,2021-11-25,0.0,2.02,2.01
1721.TW,2021-11-26,0.0,1.94,2.09
1721.TW,2021-11-29,0.0,2.04,1.98
1721.TW,2021-11-30,0.0,2.24,1.81
1721.TW,2021-12-01,0.0,2.47,1.64
1721.TW,2021-12-02,0.0,2.36,1.72
1721.TW,2021-12-03,0.0,2.32,1.75
1721.TW,2021-12-06,0.0,2.34,1.73
1721.TW,2021-12-07,0.0,2.26,1.79
1721.TW,2021-12-08,0.0,2.32,1.74
1721.TW,2021-12-09,0.0,2.36,1.71
1721.TW,2021-12-10,0.0,2.32,1.75
1721.TW,2021-12-13,0.0,2.23,1.81
1721.TW,2021-12-14,0.0,2.15,1.89
1721.TW,2021-12-15,0.0,2.09,1.94
1721.TW,2021-12-16,0.0,2.08,1.95
1721.TW,2021-12-17,0.0,2.0,2.02
1721.TW,2021-12-20,0.0,2.02,2.01
1721.TW,2021-12-21,0.0,2.21,1.83
1721.TW,2021-12-22,0.0,2.35,1.72
1721.TW,2021-12-23,0.0,2.32,1.75
1721.TW,2021-12-24,0.0,2.34,1.73
1721.TW,2021-12-27,0.0,2.28,1.77
1721.TW,2021-12-28,0.0,2.28,1.78
1721.TW,2021-12-29,0.0,2.29,1.77
1721.TW,2021-12-30,0.0,2.28,1.78
1721.TW,2022-01-03,0.0,2.25,1.8
1721.TW,2022-01-04,0.0,2.23,1.82
1721.TW,2022-01-05,0.0,2.2,1.84
1721.TW,2022-01-06,0.0,2.15,1.88
1721.TW,2022-01-07,0.0,2.21,1.83
1721.TW,2022-01-10,0.0,2.19,1.85
1721.TW,2022-01-11,0.0,2.06,1.96
1721.TW,2022-01-12,0.0,2.09,1.94
1721.TW,2022-01-13,0.0,2.04,1.98
1721.TW,2022-01-14,0.0,1.89,2.15
1721.TW,2022-01-17,0.0,1.95,2.08
1721.TW,2022-01-18,0.0,1.96,2.06
1721.TW,2022-01-19,0.0,1.91,2.12
1721.TW,2022-01-20,0.0,1.89,2.14
1721.TW,2022-01-21,0.0,1.81,2.24
1721.TW,2022-01-24,0.0,1.83,2.22
1721.TW,2022-01-25,0.0,1.75,2.31
1721.TW,2022-01-26,0.0,1.76,2.3
1721.TW,2022-02-07,0.0,1.82,2.22
1721.TW,2022-02-08,0.0,1.85,2.18
1721.TW,2022-02-09,0.0,1.9,2.13
1721.TW,2022-02-10,0.0,1.89,2.14
1721.TW,2022-02-11,0.0,1.88,2.15
1721.TW,2022-02-14,0.0,1.8,2.25
1721.TW,2022-02-15,0.0,1.85,2.18
1721.TW,2022-02-16,0.0,1.88,2.15
1721.TW,2022-02-17,0.0,1.89,2.14
1721.TW,2022-02-18,0.0,1.91,2.12
1721.TW,2022-02-21,0.0,1.85,2.19
1721.TW,2022-02-22,0.0,1.79,2.27
1721.TW,2022-02-23,0.0,1.84,2.2
1721.TW,2022-02-24,0.0,1.73,2.34
1721.TW,2022-02-25,0.0,1.73,2.34
1721.TW,2022-03-01,0.0,1.79,2.26
1721.TW,2022-03-02,0.0,1.76,2.3
1721.TW,2022-03-03,0.0,1.76,2.3
1721.TW,2022-03-04,0.0,1.71,2.36
1721.TW,2022-03-07,0.0,1.64,2.47
1721.TW,2022-03-08,0.0,1.59,2.54
1721.TW,2022-03-09,0.0,1.61,2.52
1721.TW,2022-03-10,0.0,1.65,2.45
1721.TW,2022-03-11,0.0,1.62,2.49
1721.TW,2022-03-14,0.0,1.64,2.46
1721.TW,2022-03-15,0.0,1.58,2.56
1721.TW,2022-03-16,0.0,1.57,2.57
1721.TW,2022-03-17,0.0,1.68,2.41
1721.TW,2022-03-18,0.0,1.79,2.26
1721.TW,2022-03-21,0.0,1.81,2.23
1721.TW,2022-03-22,0.0,1.98,2.04
1721.TW,2022-03-23,0.0,1.96,2.07
1721.TW,2022-03-24,0.0,1.97,2.06
1721.TW,2022-03-25,0.0,1.89,2.14
1721.TW,2022-03-28,0.0,1.91,2.11
1721.TW,2022-03-29,0.0,1.92,2.07
1721.TW,2022-03-30,0.0,1.87,2.12
1721.TW,2022-03-31,0.0,1.85,2.15
1721.TW,2022-04-01,0.0,1.84,2.16
1721.TW,2022-04-06,0.0,1.83,2.17
1721.TW,2022-04-07,0.0,1.76,2.25
1721.TW,2022-04-08,0.0,1.94,2.04
1721.TW,2022-04-11,0.0,1.87,2.12
1721.TW,2022-04-12,0.0,1.8,2.2
1721.TW,2022-04-13,0.0,1.79,2.22
1721.TW,2022-04-14,0.0,1.78,2.23
1721.TW,2022-04-15,0.0,1.74,2.28
1721.TW,2022-04-18,0.0,1.74,2.27
1721.TW,2022-04-19,0.0,1.75,2.27
1721.TW,2022-04-20,0.0,1.74,2.28
1721.TW,2022-04-21,0.0,1.72,2.3
1721.TW,2022-04-22,0.0,1.71,2.31
1721.TW,2022-04-25,0.0,1.66,2.39
1721.TW,2022-04-26,0.0,1.6,2.48
1721.TW,2022-04-27,0.0,1.56,2.54
1721.TW,2022-04-28,0.0,1.55,2.55
1721.TW,2022-04-29,0.0,1.56,2.54
1721.TW,2022-05-03,0.0,1.54,2.58
1721.TW,2022-05-04,0.0,1.53,2.58
1721.TW,2022-05-05,0.0,1.55,2.56
1721.TW,2022-05-06,0.0,1.53,2.58
1721.TW,2022-05-09,0.0,1.48,2.68
1721.TW,2022-05-10,0.0,1.49,2.67
1721.TW,2022-05-11,0.0,1.46,2.72
1721.TW,2022-05-12,0.0,1.44,2.72
1721.TW,2022-05-13,0.0,1.46,2.68
1721.TW,2022-05-16,0.0,1.53,2.57
1721.TW,2022-05-17,0.0,1.53,2.56
1721.TW,2022-05-18,0.0,1.54,2.54
1721.TW,2022-05-19,0.0,1.53,2.56
1721.TW,2022-05-20,0.0,1.53,2.57
1721.TW,2022-05-23,0.0,1.54,2.54
1721.TW,2022-05-24,0.0,1.52,2.58
1721.TW,2022-05-25,0.0,1.54,2.55
1721.TW,2022-05-26,0.0,1.54,2.55
1721.TW,2022-05-27,0.0,1.55,2.53
1721.TW,2022-05-30,0.0,1.58,2.48
1721.TW,2022-05-31,0.0,1.58,2.48
1721.TW,2022-06-01,0.0,1.61,2.44
1721.TW,2022-06-02,0.0,1.63,2.41
1721.TW,2022-06-06,0.0,1.6,2.44
1721.TW,2022-06-07,0.0,1.59,2.47
1721.TW,2022-06-08,0.0,1.57,2.49
1721.TW,2022-06-09,0.0,1.62,2.43
1721.TW,2022-06-10,0.0,1.63,2.4
1721.TW,2022-06-13,0.0,1.56,2.51
1721.TW,2022-06-14,0.0,1.51,2.59
1721.TW,2022-06-15,0.0,1.5,2.62
1721.TW,2022-06-16,0.0,1.45,2.71
1721.TW,2022-06-17,0.0,1.42,2.76
1721.TW,2022-06-20,0.0,1.33,0.0
1721.TW,2022-06-21,0.0,1.4,0.0
1721.TW,2022-06-22,0.0,1.32,0.0
1721.TW,2022-06-23,0.0,1.33,0.0
1721.TW,2022-06-24,0.0,1.35,0.0
1721.TW,2022-06-27,0.0,1.43,0.0
1721.TW,2022-06-28,0.0,1.4,0.0
1721.TW,2022-06-29,0.0,1.38,0.0
1721.TW,2022-06-30,0.0,1.3,0.0
1721.TW,2022-07-01,0.0,1.22,0.0
1721.TW,2022-07-04,0.0,1.25,0.0
1721.TW,2022-07-05,0.0,1.3,0.0
1721.TW,2022-07-06,0.0,1.24,0.0
1721.TW,2022-07-07,0.0,1.25,0.0
1721.TW,2022-07-08,0.0,1.24,0.0
1721.TW,2022-07-11,0.0,1.22,0.0
1721.TW,2022-07-12,0.0,1.15,0.0
1721.TW,2022-07-13,0.0,1.2,0.0
1721.TW,2022-07-14,0.0,1.22,0.0
1721.TW,2022-07-15,0.0,1.19,0.0
1721.TW,2022-07-18,0.0,1.22,0.0
1721.TW,2022-07-19,0.0,1.24,0.0
1721.TW,2022-07-20,0.0,1.24,0.0
1721.TW,2022-07-21,0.0,1.27,0.0
1721.TW,2022-07-22,0.0,1.4,0.0
1721.TW,2022-07-25,0.0,1.29,0.0
1721.TW,2022-07-26,0.0,1.23,0.0
1721.TW,2022-07-27,0.0,1.24,0.0
1721.TW,2022-07-28,0.0,1.25,0.0
1721.TW,2022-07-29,0.0,1.27,0.0
1721.TW,2022-08-01,0.0,1.29,0.0
1721.TW,2022-08-02,0.0,1.22,0.0
1721.TW,2022-08-03,0.0,1.2,0.0
1721.TW,2022-08-04,0.0,1.18,0.0
1721.TW,2022-08-05,0.0,1.2,0.0
1721.TW,2022-08-08,0.0,1.21,0.0
1721.TW,2022-08-09,0.0,1.21,0.0
1721.TW,2022-08-10,87.22,1.21,0.0
1721.TW,2022-08-11,89.44,1.24,0.0
1721.TW,2022-08-12,91.11,1.26,0.0
1721.TW,2022-08-15,93.33,1.29,0.0
1721.TW,2022-08-16,93.33,1.29,0.0
1721.TW,2022-08-17,93.89,1.3,0.0
1721.TW,2022-08-18,95.83,1.33,0.0
1721.TW,2022-08-19,94.44,1.31,0.0
1721.TW,2022-08-22,95.83,1.33,0.0
1721.TW,2022-08-23,95.56,1.32,0.0
1721.TW,2022-08-24,97.5,1.35,0.0
1721.TW,2022-08-25,98.61,1.36,0.0
1721.TW,2022-08-26,97.78,1.35,0.0
1721.TW,2022-08-29,96.11,1.33,0.0
1721.TW,2022-08-30,98.33,1.36,0.0
1721.TW,2022-08-31,98.89,1.37,0.0
1721.TW,2022-09-01,94.72,1.31,0.0
1721.TW,2022-09-02,93.89,1.3,0.0
1721.TW,2022-09-05,93.61,1.3,0.0
1721.TW,2022-09-06,95.56,1.32,0.0
1721.TW,2022-09-07,94.72,1.31,0.0
1721.TW,2022-09-08,93.61,1.3,0.0
1721.TW,2022-09-12,93.06,1.29,0.0
1721.TW,2022-09-13,92.78,1.28,0.0
1721.TW,2022-09-14,90.56,1.25,0.0
1721.TW,2022-09-15,90.83,1.26,0.0
1721.TW,2022-09-16,88.33,1.22,0.0
1721.TW,2022-09-19,86.11,1.19,0.0
1721.TW,2022-09-20,88.06,1.22,0.0
1721.TW,2022-09-21,86.11,1.19,0.0
1721.TW,2022-09-22,86.67,1.2,0.0
1721.TW,2022-09-23,84.17,1.16,0.0
1721.TW,2022-09-26,78.61,1.09,0.0
1721.TW,2022-09-27,80.56,1.11,0.0
1721.TW,2022-09-28,75.56,1.05,0.0
1721.TW,2022-09-29,80.0,1.11,0.0
1721.TW,2022-09-30,80.83,1.12,0.0
1721.TW,2022-10-03,81.11,1.12,0.0
1721.TW,2022-10-04,83.33,1.15,0.0
1721.TW,2022-10-05,82.22,1.14,0.0
1721.TW,2022-10-06,82.22,1.14,0.0
1721.TW,2022-10-07,80.83,1.12,0.0
1721.TW,2022-10-11,76.67,1.06,0.0
1721.TW,2022-10-12,76.67,1.06,0.0
1721.TW,2022-10-13,69.44,0.96,0.0
1721.TW,2022-10-14,73.89,1.02,0.0
1721.TW,2022-10-17,73.33,1.01,0.0
1721.TW,2022-10-18,73.61,1.02,0.0
1721.TW,2022-10-19,73.89,1.02,0.0
1721.TW,2022-10-20,72.78,1.01,0.0
1721.TW,2022-10-21,71.39,0.99,0.0
1721.TW,2022-10-24,72.5,1.0,0.0
1721.TW,2022-10-25,71.11,0.98,0.0
1721.TW,2022-10-26,69.72,0.96,0.0
1721.TW,2022-10-27,73.89,1.02,0.0
1721.TW,2022-10-28,71.94,1.0,0.0
1721.TW,2022-10-31,73.33,1.01,0.0
1721.TW,2022-11-01,75.56,1.05,0.0
1721.TW,2022-11-02,75.28,1.04,0.0
1721.TW,2022-11-03,75.83,1.05,0.0
1721.TW,2022-11-04,76.39,1.06,0.0
1721.TW,2022-11-07,78.06,1.08,0.0
1721.TW,2022-11-08,76.94,1.06,0.0
1721.TW,2022-11-09,78.06,1.08,0.0
1721.TW,2022-11-10,20.52,1.05,0.0
1721.TW,2022-11-11,20.75,1.07,0.0
1721.TW,2022-11-14,20.97,1.08,0.0
1721.TW,2022-11-15,21.34,1.1,0.0
1721.TW,2022-11-16,20.82,1.07,0.0
1721.TW,2022-11-17,21.19,1.09,0.0
1721.TW,2022-11-18,20.9,1.07,0.0
1721.TW,2022-11-21,20.9,1.07,0.0
1721.TW,2022-11-22,20.67,1.06,0.0
1721.TW,2022-11-23,20.82,1.07,0.0
1721.TW,2022-11-24,20.97,1.08,0.0
1721.TW,2022-11-25,20.97,1.08,0.0
1721.TW,2022-11-28,20.67,1.06,0.0
1721.TW,2022-11-29,21.19,1.09,0.0
1721.TW,2022-11-30,23.28,1.2,0.0
1721.TW,2022-12-01,25.6,1.31,0.0
1721.TW,2022-12-02,24.48,1.26,0.0
1721.TW,2022-12-05,24.33,1.25,0.0
1721.TW,2022-12-06,23.58,1.21,0.0
1721.TW,2022-12-07,23.13,1.19,0.0
1721.TW,2022-12-08,23.36,1.2,0.0
1721.TW,2022-12-09,23.36,1.2,0.0
1721.TW,2022-12-12,23.13,1.19,0.0
1721.TW,2022-12-13,23.36,1.2,0.0
1721.TW,2022-12-14,23.51,1.21,0.0
1721.TW,2022-12-15,23.81,1.22,0.0
1721.TW,2022-12-16,23.28,1.2,0.0
1721.TW,2022-12-19,22.91,1.18,0.0
1721.TW,2022-12-20,22.31,1.15,0.0
1721.TW,2022-12-21,22.31,1.15,0.0
1721.TW,2022-12-22,22.61,1.16,0.0
1721.TW,2022-12-23,22.46,1.15,0.0
1721.TW,2022-12-26,22.99,1.18,0.0
1721.TW,2022-12-27,22.76,1.17,0.0
